chunk_id,parent_id,type,text,url,path,embedding_index
82016bbd-8eaa-4063-a507-d6c381738a3d,a7ca23e6-f577-4158-b924-013d5c9b22a3,content,"And the points below are some of quick things that came to my mind while reading the detailed listing of the challenges that have been put in the OP. TDS team have been tinkering with the course structure for the past 3 terms. You can check this
Discourse thread
where students have unanimously said that this is not an easy subject. In fact the
first page of the TDS course
GA1 itself should have given everyone an indication of what lies ahead. Anand has explicitly written down the below words:
This course is quite hard
Here’s students’ feedback:
It
used
to be an easy course until 2024. #
#
#
Now it’s hard and covers more. Take it in your last semester if possible. #
#
#
Plan extra time. It takes more time than typical 3-credit courses. #
#
#
LLMs grade you – unpredictably. #
#
The ROE is hard. #
Take Graded assignment 1
to check if you’re ready for this course. Please drop this course (do it in a later term) if you score low. It’ll be too tough for you now. TDS (or for that matter any course in this Degree program) is not supposed to be a single person effort. You should be realizing this even in your real life. A significant part of our learning process is social by nature. The only difference in this course is that we we explicitly encourage you to collaborate. If there is one main life lesson that we want you to learn out of this course then it is just this -
Surviving tough situations require support all around us, and there is no shame in asking for help
Again to quote Anand:
We encourage learning by sharing
You
CAN
copy from friends. You can work in groups. You can share code. Even in projects, assignments, and exams (except the final end-term exam). Why should you copy?
Because in real life, there’s no time to re-invent the wheel. You’ll be working in teams on the shoulders of giants. It’s important to learn how to do that well. To learn well, understand
what you’re copying. If you’re short of time, prioritize. To learn better, teach
what you’ve learnt. Now will be a good point to reflect on the optimization problem of Grades versus Learning. The larger question for each of you is to consider the short-term advantage of better grades versus the long term advantage of improving the fundamentals related to tools usage (not just for Data Science, but in every day life itself). Once again Anand has a
nice blog
where [I think] he is trying to explain that neither do we know nor do students realize what is going to ultimately benefit us. This is a journey that all of us are taking together, and we hope such open interactions along with the course will make the learning (or teaching) experience enjoyable  and internally make us more humble. Whether you like it or not, life is becoming more complex day by day.",https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-tds-course-difficulty-and-grading-fairness/168476,forum/content/3,139
0053cc5b-5ae1-459d-8c4a-412d0f0305c9,a7ca23e6-f577-4158-b924-013d5c9b22a3,content,"And unless you figure out your optimization strategy, it is going to be a bumpy ride. And this is true even for the TDS course team members. Each of us are also juggling multiple responsibilities (some even doing 4 projects in this term) while ensuring that needed support can be provided to the learners. This is not lighten the issues that any of you have highlighted here, but just to point out that there is no flowery path for anyone here. Then the major question will be, why are all of doing this crazy business of learning tools in this way. The simplest answer is -
Tools are evolving day by day, and unless we realize that they are just “tools”, it is going to consume us an eternity to master them
The point of all the exercises and assessments, is for you to understand the fundamental aspects related to a tool and figure out your own strategies for getting a grip on them. @22f2001640
Management of time and difficulty levels are a shared responsibility. All of you have been sufficiently warned that the learning process wont be easy. In fact we have released all major content well in advance, so that learners can benefit from early access. And from our side, we also have realized the supporting learners wouldn’t be easy. But I see that the TDS course team members have been putting their heart and soul in this course (and support), and even in this week they have prepared 3 sets of ROEs in order to ensure that all of you get enough practice opportunity. -------------------

Author: 23f1002698
Date: 2025-02-25T21:19:52. 440Z
Content:
Regarding your point of the short term benefits of grades vs the long term benefits of learning, I think I’m speaking for a lot of my peers that we’re not concerned about grades at this point, we just at least want to pass this course. I’m a standalone degree potential student and while I have learned a lot from the modules and do not condone dumbing it down, but at least after all this hard work I should be able to pass the course. While grades don’t matter in front of learning things but when passing the course itself is on the line then the learnings are overshadowed by the lack of marks. I want to invest myself in the ROE and the remaining project, but at this point I’m so frustrated about getting at least 40 that rather than a valuable learning experience, this course seems like a burden to me. I understand that the grading can’t be changed. All I hope and request that project 2 and end term turn out to be more approachable than project 1 and ROE so that after all this hard work, students like me at least get the privilege to pass. -------------------

Author: Rrishit
Date: 2025-02-26T09:28:00. 959Z
Content:
Nicely highlighted the concern of all students. TDS as a course has been really tedious this term. It’s a headache for those with non-technical background.",https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-tds-course-difficulty-and-grading-fairness/168476,forum/content/4,140
2edf193d-5240-42db-8080-82e662a0a7a4,a7ca23e6-f577-4158-b924-013d5c9b22a3,content,"IITM Management please look into this matter on urgent basis. -------------------

Author: 22f3002811
Date: 2025-02-26T19:19:58. 232Z
Content:
Dam… Even when I have finished the course (with a B
) I’m still getting dragged into this
…
-------------------

Author: 22f3002811
Date: 2025-02-26T19:22:11. 465Z
Content:
But still this is a huge Problem …
jkmadathil:
LLMs grade you – unpredictably. #
#
-------------------

Author: 23f2001286
Date: 2025-02-27T16:59:38. 492Z
Content:
Great! a nice post sir, I accept it is hard and I am harder than this too. -------------------

Author: namanshyamsukha
Date: 2025-02-27T18:13:51. 518Z
Content:
Truly agree with your point. It is hard. If the marking scheme is unpredictable, why not remove the whole grading system from this course. This is punishment even when you do learn. Hopefully, I would like a better grading system in future, even the course is designed very well!
-------------------

Author: 22f1000120
Date: 2025-02-28T13:31:40. 672Z
Content:
Seeing the difficulty of TDS I feel like appying to Anand Sir’s company lol. I am barely surviving but enjoying every moment of it. But seriously though remembering everything is super difficult. -------------------

Author: carlton
Date: 2025-02-28T13:48:45. 642Z
Content:
You will survive. Just watch tonight’s session. and prepare and practise. -------------------.",https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-tds-course-difficulty-and-grading-fairness/168476,forum/content/5,141
1d198c33-d325-4d45-97c6-9cf302276bb6,2fda7c53-cdbf-4586-86a5-f4fee22400a3,metadata,"Title: Tds w4- q3
Tags: term1-2025",https://discourse.onlinedegree.iitm.ac.in/t/tds-w4-q3/166651,forum/metadata,142
db6e689d-a382-47d3-8433-a8c5a98d6489,2fda7c53-cdbf-4586-86a5-f4fee22400a3,content,"Author: 22f3003083
Date: 2025-02-09T15:23:28. 169Z
Content:
By going into inspect, copying the json, pasting into the portal and correcting the errors accordingly with chat gpt. Somehow got it done but very tiresome for just 1 mark. -------------------.",https://discourse.onlinedegree.iitm.ac.in/t/tds-w4-q3/166651,forum/content/1,143
7d06d321-4bd9-4823-aaf7-36e143eca810,a741205d-6634-4f38-9da9-1b85376513cc,metadata,"Title: Opening previous ga just for practise
Tags: miscellaneous, term1-2025",https://discourse.onlinedegree.iitm.ac.in/t/opening-previous-ga-just-for-practise/168515,forum/metadata,144
b6f01780-3008-44f9-9503-4c1e0291631c,a741205d-6634-4f38-9da9-1b85376513cc,content,"Author: 22f3001011
Date: 2025-02-26T06:09:42. 287Z
Content:
Good morning sir,
I want to request that you open the previous GAs to solve the questions and check for the answers. I don’t wish for them to be graded, but I would like to work with the portal and validate my answers for the questions stated in the GA itself. This would be of great help and could help prepare the upcoming ROE. Thank you for considering my request. Regards. @carlton
@Jeevesh
-------------------

Author: Jivraj
Date: 2025-02-26T14:09:34. 899Z
Content:
Hi
@22f3001011
You can access questions by just enabling input boxes, and check answers button. Kind regrads
-------------------

Author: 22f3001011
Date: 2025-02-26T17:11:47. 647Z
Content:
Thank you sir. Will try it out. -------------------.",https://discourse.onlinedegree.iitm.ac.in/t/opening-previous-ga-just-for-practise/168515,forum/content/1,145
c0aef346-d936-4bd3-b5e3-a3c572e5a355,aed574ac-b612-40b2-8c5c-4b0c9b94ac50,metadata,"Title: Create a Question solving groups for ROE
Tags: term1-2025, tds-roe",https://discourse.onlinedegree.iitm.ac.in/t/create-a-question-solving-groups-for-roe/168567,forum/metadata,146
c73e5514-d81b-426f-ad2d-ebcc7c484be8,aed574ac-b612-40b2-8c5c-4b0c9b94ac50,content,"Author: 23f1002382
Date: 2025-02-26T15:49:28. 464Z
Content:
Whoever wants can participate and then we go into breakout rooms and each group solves a particular question and then we all share the code so we can complete the ROE faster and more effienctly?
@all
-------------------

Author: ItsMeAlex
Date: 2025-02-26T15:55:03. 430Z
Content:
Are we allowed to do that?
-------------------

Author: 23f1002382
Date: 2025-02-26T15:55:53. 574Z
Content:
Yeah they said you can take help anyway possible even  to ask a cat also or a pet, im not sure
-------------------

Author: ItsMeAlex
Date: 2025-02-26T15:56:39. 829Z
Content:
Alright, works. I am down to collaborate. -------------------

Author: trebhuvansb
Date: 2025-02-26T15:57:23. 258Z
Content:
Asking help is different from sharing answers in a public forum. I don’t think they will permit this. -------------------

Author: 23f1002382
Date: 2025-02-26T15:58:01. 998Z
Content:
Sharing answers is asking for help
-------------------

Author: ItsMeAlex
Date: 2025-02-26T15:58:17. 610Z
Content:
If the ROE is like how it was for MOCK ROE1 then this probably wont work right?
Only for today’s ROE(mock 2) we can split  the tasks efficiently and get it done. Thoughts?
-------------------

Author: ItsMeAlex
Date: 2025-02-26T15:59:11. 906Z
Content:
trebhuvansb:
Asking help is different from sharing answers in a public forum. I don’t think they will permit this. this is valid. should we just ask them? Could u message a TA?
-------------------

Author: 23f1002382
Date: 2025-02-26T15:59:14. 516Z
Content:
Yeah thats the idea…
-------------------

Author: 23f1002382
Date: 2025-02-26T15:59:28. 646Z
Content:
What's the actual purpose of impossible ROE exam?
Tools in Data Science
@ankit. jain
– I’m the culprit behind this RoE structure. Thanks for the opportunity to share my thought process. What does this RoE evaluate? Implicit learning. Implicit learning is “How much can they answer if woken up from sleep?”
Explicit learning is “How much can they answer given time and Internet?”

Some may know 10% implicitly. Some know 50%. They’ll answer those in a few seconds. Some, they can FIND out. with Google, StackOverflow, ChatGPT. That’s explicit learning. But it takes time…
-------------------

Author: trebhuvansb
Date: 2025-02-26T16:01:28. 501Z
Content:
Their whole concept of implicit learning disappears when people start sharing answers in a public forum. -------------------

Author: 23f1002382
Date: 2025-02-26T16:03:20. 750Z
Content:
On another topic
et?
read the post, its about explicit learning xD
EDIT its implicit my bad !
-------------------

Author: trebhuvansb
Date: 2025-02-26T16:05:01. 591Z
Content:
off topic, how do you dm people on discourse?
-------------------

Author: 23f1002279
Date: 2025-02-26T16:05:14. 381Z
Content:
So, are we using this thread, or should we make a Google space or something?
-------------------

Author: 23f1002382
Date: 2025-02-26T16:06:06. 736Z
Content:
I created a discord
Discord
Join the ACING ROE 1 Discord Server!
Check out the ACING ROE 1 community on Discord – hang out with 1 other members and enjoy free voice and text chat. @all
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/create-a-question-solving-groups-for-roe/168567,forum/content/1,147
0979ac92-8885-4f6d-8652-9a8e1f0f37b9,a91d9b8a-c6e5-4089-a78b-6c58de98cafa,metadata,"Title: Clarification regarding Mock ROE Timings
Tags: clarification, term1-2025",https://discourse.onlinedegree.iitm.ac.in/t/clarification-regarding-mock-roe-timings/168384,forum/metadata,148
b35a6fbe-7380-4422-b800-611decfe9711,a91d9b8a-c6e5-4089-a78b-6c58de98cafa,content,"Author: 24f2006531
Date: 2025-02-25T05:11:07. 182Z
Content:
Hello Sir,
I understand from the email we received that there are three mock ROEs scheduled. I wanted to check if it is mandatory to attempt the mock at 7 PM or if there is flexibility in the timing. As a working professional, I may not be able to attempt the mock at 7 PM. Could you please confirm if there is any flexibility in the timings? Additionally, I would appreciate it if you could provide details on when and how the mock links will be shared. Thanks and Regards
Shalini
-------------------

Author: 22f3002248
Date: 2025-02-25T05:34:01. 922Z
Content:
Tag the TAs and instructor. Otherwise, you may not get the answer in time…
-------------------

Author: carlton
Date: 2025-02-25T05:52:51. 182Z
Content:
It is not mandatory to attempt mocks at 7pm. But we will solve it in real time during the session. Thats why we are releasing it 1 hour before. We will freeze the form submissions during the solving session and then reopen it later. ROE is not like other exams you have done so far in this entire diploma. Solving it leisurely will give you a false sense of your capabilities. The truth is everyone can get full marks for ROE given enough time. The problem is the lack of time. So if you want to really check ROE readiness, fix the timer alarm for 45 mins and attempt it genuinely within the 45 mins. Only then will you know where you stand. Additionally, each ROE is completely different from the next. If you manage to do good in one is ZERO guarantee that you will do good in the next. Thats why do all 4 mock ROEs. ROE is not like any other exam. Other exams have the same types of questions. Not with ROE. The real ROE will be also something that no one has seen before. But we will help you be as ready as possible for it. Kind regards
-------------------

Author: 23f2003413
Date: 2025-02-25T10:38:35. 694Z
Content:
hi
@carlton
how are we supposed to give the mock ROE? where can I find the link? should i join gmeet while solving mock ROE or is it non-proctored? kindly clarify these doubts. thanks in advance!
-------------------

Author: carlton
Date: 2025-02-25T10:58:33. 712Z
Content:
You will get an email at 7pm with the ROE dataset and the question form. I will also add the same in the student seek portal. Mock ROEs are not proctored (its a mock!) and the actual ROE is not proctored either!
The gmeet is after the mock ROE where it will be solved live by the TDS team. Kind regards
-------------------

Author: 23f1002382
Date: 2025-02-25T13:05:15. 578Z
Content:
3 questions:-
will the questions and dataset be available after time limit?
will the solutions be available for later reference with the questions?
will the live solving video lecture be recorded?
-------------------

Author: carlton
Date: 2025-02-25T13:10:30. 614Z
Content:
23f1002382:
will the questions and dataset be available after time limit?
They will be available after the live session has finished.",https://discourse.onlinedegree.iitm.ac.in/t/clarification-regarding-mock-roe-timings/168384,forum/content/1,149
e5ab671e-339c-4fce-8cb2-2633ac0ada2a,a91d9b8a-c6e5-4089-a78b-6c58de98cafa,content,"23f1002382:
will the solutions be available for later reference with the questions?
We will provide an answer script for Mock ROE1
23f1002382:
will the live solving video lecture be recorded?
Yes our live sessions will be recorded. -------------------

Author: 23f1002382
Date: 2025-02-25T13:14:38. 360Z
Content:
thanks for the prompt response! Cheers. Also to my understanding at sharp 7:00 we get email with form link and questions dataset?
-------------------

Author: 23f2000573
Date: 2025-02-25T13:36:56. 128Z
Content:
Hi
@carlton
, I will not be able to solve the mock in the given time due to other commitments. The grading document says 2 marks bonus for mocks. Will this be a part of that? If yes, is there any other way? As you have mentioned, I will keep a timer and try to solve it in 45 minutes. -------------------

Author: shubhamatkal
Date: 2025-02-26T10:21:12. 253Z
Content:
carlton:
No, we do not provide solutions as a notebook. The ROE will be solved during the live session. yes in live session ROE was solved but while taking reference for Q1 from live session from TAs to see how this question might be solved as i was getting wrong answer, but TA also didnt solved that question in correct manner he got wrong, I think we should have at least 1 standard ref for all the questions of this mock roe to understand our mistakes in solving this questions pls understand thanks,
also when i went throught live session recording i can see only 1 screen of 1 ta
-------------------

Author: Jivraj
Date: 2025-02-26T13:58:52. 609Z
Content:
Hi
@shubhamatkal
,
For question1 provided answer is wrong. Regarding yesterday’s ROE we will send out ipynb with snippets of code that’s requried to solve questions. For Today’s ROE you will be able to check answers immediately
For Thrusday’s ROE as well there will be some mechanism for checking answers. Kind regards. -------------------.",https://discourse.onlinedegree.iitm.ac.in/t/clarification-regarding-mock-roe-timings/168384,forum/content/2,150
ab37e4b4-f505-443f-8617-4ad9a0a30bb5,bb3cddf2-b465-4784-8bf9-033a82b7a23d,metadata,"Title: Tds roe exam date shift
Tags: tds-roe",https://discourse.onlinedegree.iitm.ac.in/t/tds-roe-exam-date-shift/168458,forum/metadata,151
3004d6cc-d56a-4564-a886-0b31da323452,bb3cddf2-b465-4784-8bf9-033a82b7a23d,content,"Author: 22f1000376
Date: 2025-02-25T15:14:47. 022Z
Content:
@carlton
@jkmadathil
Sir please shift the ROE date to another date because we really need time to understand all these stuffs as these are so hard for beginners like us and there is quiz 2 and we have to prepare for that also. Sir please understand our situation and pay attention to our concern. -------------------

Author: Sagan
Date: 2025-02-25T15:17:12. 638Z
Content:
Also, it seems impossible to complete it in 45 minutes. -------------------

Author: Anand
Date: 2025-02-26T02:38:32. 620Z
Content:
you got the wrong Anand here. You perhaps wanted to tag the faculty of this course s. anand (I’m purposely not tagging him; you may do so)
-------------------

Author: carlton
Date: 2025-02-26T02:40:45. 587Z
Content:
I feel for you because you constantly get incorrectly tagged. On the plus side you are famous (or infamous depending on perspective
)
Kind regards
-------------------

Author: carlton
Date: 2025-02-26T02:47:44. 061Z
Content:
Just FYI the correct tag to use for Professor Anand of TDS is
@s. anand
Also ROE date will not be moved because its an exam date that has been set before the term starts. This is just part of the policy of the BS Programme. Exam dates never get moved except in truly exceptional circumstances. Kind regards
-------------------

Author: 22f1000376
Date: 2025-02-26T04:41:48. 488Z
Content:
Sir I understand but it will badly affects our CGPA. -------------------

Author: 23f1002279
Date: 2025-02-26T08:55:17. 016Z
Content:
Sir can you at least increase the time limit from 45 minutes to 1 hour?
-------------------

Author: carlton
Date: 2025-02-26T10:24:40. 604Z
Content:
The time limit for ROE will be set according to the difficulty level of the ROE. Kind regards
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/tds-roe-exam-date-shift/168458,forum/content/1,152
6445f6ba-ca2f-4e16-9417-f8b6f5398b43,3a8caf8d-9f3b-435f-8326-18a49dd212a0,metadata,"Title: TDS Module 6
Tags: diploma-level, term1-2025",https://discourse.onlinedegree.iitm.ac.in/t/tds-module-6/168482,forum/metadata,153
d37e1c5c-19a7-4e17-b35f-e8e6e699b328,3a8caf8d-9f3b-435f-8326-18a49dd212a0,content,"Author: 24ds1000012
Date: 2025-02-25T17:57:30. 751Z
Content:
I am not able to see Module 6 or Module 7 in my TDS curriculum. Please let me know whether it is released already. -------------------

Author: carlton
Date: 2025-02-26T02:35:12. 373Z
Content:
@24ds1000012
Both Module 6 and Module 7 have been available from the start of the course. All modules were released before the 10th of Jan on the TDS course site. https://tds. s-anand. net/#/
Module 6:
https://tds. s-anand. net/#/data-analysis
Module 7:
https://tds. s-anand. net/#/data-visualization
GA 6 will become available sometime this week. We do not currently have an ETA on GA 7 and Project 2. Please refer to pinned post at the top of TDS page for new dates. Kind regards
-------------------.",https://discourse.onlinedegree.iitm.ac.in/t/tds-module-6/168482,forum/content/1,154
24d7b89f-3c3a-450f-9d70-5775dec1935b,ad1a4c18-c43c-4594-bd4a-71b5478e6c41,metadata,"Title: Q3, GA5 not accepting right answer
Tags: term1-2025, graded-assignment, week-5",https://discourse.onlinedegree.iitm.ac.in/t/q3-ga5-not-accepting-right-answer/168011,forum/metadata,155
1849451b-72a4-44f0-bac3-d784ea014ee4,ad1a4c18-c43c-4594-bd4a-71b5478e6c41,content,"Author: muskan2431
Date: 2025-02-21T18:32:17. 871Z
Content:
image
1337×683 31. 9 KB
It seems that the question in
Graded Assignment 5 for TDS
is producing incorrect results despite the same logic working correctly for other variations of the problem. Please check into this question once as I have cross checked with many of the students and chatgpt and all of us faced  this issue in this question. Thanks!
@carlton
@s. anand
code to take reference from:
import gzip
import pandas as pd
from datetime import datetime

log_path = 's-anand. net-May-2024. gz'
start_time = datetime. strptime('01:00:00', '%H:%M:%S'). time()
end_time = datetime. strptime('15:00:00', '%H:%M:%S'). time()
log_data = []

def parse_log(line):
    parts = line. split(' ')
    log_time = datetime. strptime(parts[3][1:], '%d/%b/%Y:%H:%M:%S')
    method, url, status = parts[5][1:], parts[6], int(parts[8])
    return log_time, method, url, status

with gzip. open(log_path, 'rt') as file:
    for entry in file:
        log_time, method, url, status = parse_log(entry)
        if method == 'GET' and url. startswith('/blog/') and 200 <= status < 300:
            if log_time. weekday() == 0 and start_time <= log_time. time() < end_time:
                log_data. append(entry)

print(f""Successful GET requests: {len(log_data)}"")
ps: I shared code after the deadline hopefully no issues there!
-------------------

Author: amitchaurasia
Date: 2025-02-22T04:08:00. 787Z
Content:
I’m also facing same kind of issue in Q3, GA5, while cross checked answer from different methods getting same result 1603, which is showing incorrect. Kindly check this issue. Thanks
-------------------

Author: Aryxn
Date: 2025-02-22T05:52:55. 677Z
Content:
The same issue is being faced by many students, not only for this condition, but others as well. Please look into it
-------------------

Author: 23f2000573
Date: 2025-02-22T08:28:29. 532Z
Content:
actually i got 130 as answer. but the answer accepted by the portal was 129. i felt like, i have to change one or two numbers front and back, i tried the same before. it worked
-------------------

Author: muskan2431
Date: 2025-02-22T09:57:39. 167Z
Content:
For the same question? But it shouldnt be +1 -1 to get the correct answer right. -------------------

Author: carlton
Date: 2025-02-24T11:48:02. 411Z
Content:
Hi
@muskan2431
we are running some checks. Please bear with us,
Kind regards
-------------------

Author: carlton
Date: 2025-02-25T11:13:32. 454Z
Content:
We have determined that some students were affected by GA5 Q3. Whoever we have identified as having received the incorrect assessment will receive 1 mark for that particular question. These are the students that we have identified as been assessed incorrectly:
SN
Email
1
21f1000131@ds. study. iitm. ac. in
2
21f1001484@ds. study. iitm. ac. in
3
21f1001631@ds. study. iitm. ac. in
4
21f1001729@ds. study. iitm. ac. in
5
21f1001890@ds. study. iitm. ac. in
6
21f1002734@ds. study. iitm. ac. in
7
21f1002773@ds. study. iitm. ac. in
8
21f1003135@ds. study. iitm. ac. in
9
21f1003475@ds. study. iitm. ac. in
10
21f1003816@ds. study. iitm. ac. in
11
21f1005422@ds. study. iitm. ac. in
12
21f1005510@ds. study. iitm. ac. in
13
21f1006234@ds. study. iitm. ac. in
14
21f1006309@ds. study. iitm. ac. in
15
21f1006867@ds. study. iitm. ac. in
16
21f2000525@ds. study. iitm. ac. in
17
21f2000913@ds. study. iitm. ac. in
18
21f2000998@ds. study. iitm. ac. in
19
21f2001061@ds. study. iitm. ac. in
20
21f2001080@ds. study. iitm. ac. in
21
21f2001543@ds. study.",https://discourse.onlinedegree.iitm.ac.in/t/q3-ga5-not-accepting-right-answer/168011,forum/content/1,156
35fd0869-7f15-4c4a-b16c-61acee0d03b3,ad1a4c18-c43c-4594-bd4a-71b5478e6c41,content,"iitm. ac. in
22
21f3000311@ds. study. iitm. ac. in
23
21f3000355@ds. study. iitm. ac. in
24
21f3000512@ds. study. iitm. ac. in
25
21f3000591@ds. study. iitm. ac. in
26
21f3000687@ds. study. iitm. ac. in
27
21f3000813@ds. study. iitm. ac. in
28
21f3001091@ds. study. iitm. ac. in
29
21f3001161@ds. study. iitm. ac. in
30
21f3001936@ds. study. iitm. ac. in
31
21f3001965@ds. study. iitm. ac. in
32
21f3002158@ds. study. iitm. ac. in
33
21f3002431@ds. study. iitm. ac. in
34
21f3002444@ds. study. iitm. ac. in
35
21f3002647@ds. study. iitm. ac. in
36
21f3002782@ds. study. iitm. ac. in
37
21f3003195@ds. study. iitm. ac. in
38
22ds2000011@ds. study. iitm. ac. in
39
22f1000376@ds. study. iitm. ac. in
40
22f1000821@ds. study. iitm. ac. in
41
22f1000902@ds. study. iitm. ac. in
42
22f1000935@ds. study. iitm. ac. in
43
22f1000989@ds. study. iitm. ac. in
44
22f1001095@ds. study. iitm. ac. in
45
22f1001316@ds. study. iitm. ac. in
46
22f1001391@ds. study. iitm. ac. in
47
22f1001416@ds. study. iitm. ac. in
48
22f1001438@ds. study. iitm. ac. in
49
22f1001542@ds. study. iitm. ac. in
50
22f1001551@ds. study. iitm. ac. in
51
22f1001552@ds. study. iitm. ac. in
52
22f1001862@ds. study. iitm. ac. in
53
22f2000108@ds. study. iitm. ac. in
54
22f2000113@ds. study. iitm. ac. in
55
22f2000116@ds. study. iitm. ac. in
56
22f2000273@ds. study. iitm. ac. in
57
22f2000467@ds. study. iitm. ac. in
58
22f2000813@ds. study. iitm. ac. in
59
22f2000898@ds. study. iitm. ac. in
60
22f2000946@ds. study. iitm. ac. in
61
22f2001041@ds. study. iitm. ac. in
62
22f2001336@ds. study. iitm. ac. in
63
22f2001532@ds. study. iitm. ac. in
64
22f2001590@ds. study. iitm. ac. in
65
22f3000275@ds. study. iitm. ac. in
66
22f3000337@ds. study. iitm. ac. in
67
22f3000419@ds. study. iitm. ac. in
68
22f3000422@ds. study. iitm. ac. in
69
22f3000487@ds. study. iitm. ac. in
70
22f3000563@ds. study. iitm. ac. in
71
22f3000694@ds. study. iitm. ac. in
72
22f3000814@ds. study. iitm. ac. in
73
22f3000819@ds. study. iitm. ac. in
74
22f3000831@ds. study. iitm. ac. in
75
22f3000833@ds. study. iitm. ac. in
76
22f3001050@ds. study. iitm. ac. in
77
22f3001074@ds. study. iitm. ac. in
78
22f3001108@ds. study. iitm. ac. in
79
22f3001278@ds. study. iitm. ac. in
80
22f3001316@ds. study. iitm. ac. in
81
22f3001675@ds. study. iitm. ac. in
82
22f3001688@ds. study. iitm. ac. in
83
22f3001777@ds. study. iitm. ac. in
84
22f3001834@ds. study. iitm. ac. in
85
22f3001930@ds. study. iitm. ac. in
86
22f3001961@ds. study. iitm. ac. in
87
22f3001967@ds. study. iitm. ac. in
88
22f3002011@ds. study. iitm. ac. in
89
22f3002175@ds. study. iitm. ac. in
90
22f3002184@ds. study. iitm. ac. in
91
22f3002236@ds. study. iitm. ac. in
92
22f3002265@ds. study. iitm. ac. in
93
22f3002291@ds. study. iitm. ac. in
94
22f3002307@ds. study. iitm. ac. in
95
22f3002394@ds. study. iitm. ac. in
96
22f3002447@ds. study. iitm. ac. in
97
22f3002498@ds. study. iitm. ac. in
98
22f3002565@ds. study. iitm. ac. in
99
22f3002634@ds. study. iitm. ac. in
100
22f3002712@ds. study. iitm. ac. in
101
22f3002813@ds. study. iitm. ac. in
102
22f3002844@ds. study. iitm. ac. in
103
22f3002948@ds. study. iitm. ac. in
104
22f3003003@ds. study. iitm. ac. in
105
22f3003237@ds. study. iitm. ac. in
106
23ds1000032@ds. study. iitm. ac.",https://discourse.onlinedegree.iitm.ac.in/t/q3-ga5-not-accepting-right-answer/168011,forum/content/2,157
